대분류,지번주소 (읍/면/동),관할주소,인구[명],교통량(AADT),숙박업소(관광지수),상권밀집도(비율),추천_대분류,추천_유사도
판매시설,광주광역시 남구 송하동 411-1,광주광역시,22328,39702,0,0.02,가설건축,0.8542979441690062
판매시설,광주광역시 남구 송하동 258-8,광주광역시,22328,39702,0,0.02,가설건축,0.8542979441690062
판매시설,대구광역시 중구 대봉동 722-9,대구광역시,4569,36971,1,0.02,판매시설,0.9155681701191941
판매시설,대구광역시 중구 남일동 135-1,대구광역시,4931,36971,45,0.18,숙박시설,0.9881366364309517
판매시설,대구광역시 북구 복현동 479-4,대구광역시,8102,36971,13,0.02,판매시설,0.7765757321803102
판매시설,대구광역시 북구 산격동 1621,대구광역시,10219,36971,5,0.09,근린생활시설,0.973793877458351
판매시설,대구광역시 동구 신암동 485-23,대구광역시,10829,36971,0,0.01,공장,0.985731038733832
판매시설,대구광역시 수성구 황금동 756-2,대구광역시,12005,20197,11,0.03,기타,0.8482725026272563
판매시설,대구광역시 수성구 황금동 813-6,대구광역시,12005,20197,11,0.03,기타,0.8482725026272563
판매시설,대구광역시 남구 대명동 1854-6,대구광역시,12664,29690,0,0.02,공동주택,0.9967807200633019
판매시설,대구광역시 동구 효목동 522-5,대구광역시,13079,20197,5,0.02,공동주택,0.9180984975803492
판매시설,대구광역시 수성구 범어동 179,대구광역시,14227,20197,0,0.03,공동주택,0.8797649700306243
판매시설,대전광역시 서구 가수원동 790-4,대전광역시,10235,14337,0,0.02,공동주택,0.9581535015101486
판매시설,대전광역시 동구 자양동 198-30,대전광역시,16673,16454,1,0.01,공동주택,0.9141098952414101
판매시설,대전광역시 대덕구 오정동 305-10,대전광역시,17058,14337,2,0.05,자동차관련시설,0.9029903807998617
판매시설,대전광역시 대덕구 중리동 439-5,대전광역시,18600,14337,35,0.03,가설건축,0.7246339461875589
판매시설,대전광역시 대덕구 중리동 192-4,대전광역시,18600,16454,35,0.03,가설건축,0.688141890855017
판매시설,대전광역시 서구 내동 1-20,대전광역시,22588,14337,0,0.01,판매시설,0.9575382225990225
판매시설,대전광역시 서구 복수동 947,대전광역시,23043,14337,0,0.01,판매시설,0.9616186390486765
판매시설,대전광역시 서구 탄방동 81-20,대전광역시,26546,14337,3,0.03,판매시설,0.9430146177730755
판매시설,대전광역시 서구 탄방동 66-5,대전광역시,26546,14337,3,0.03,판매시설,0.9430146177730755
판매시설,대전광역시 서구 둔산동 1373,대전광역시,33962,14337,21,0.03,가설건축,0.7800564272975896
판매시설,부산광역시 금정구 금사동 105-13,부산광역시,7407,22984,4,0.06,가설건축,0.8020609760175126
판매시설,부산광역시 동구 좌천동 412-1,부산광역시,11237,22984,1,0.01,판매시설,0.9119643929992608
판매시설,부산광역시 사상구 감전동 505-3,부산광역시,12553,30599,27,0.11,근린생활시설,0.9785253205093885
판매시설,부산광역시 수영구 남천동 148-46,부산광역시,12725,22984,2,0.02,판매시설,0.9616306735247178
판매시설,부산광역시 수영구 수영동 450-9,부산광역시,13578,22984,4,0.03,판매시설,0.9944944589989853
판매시설,부산광역시 부산진구 양정동 314-1,부산광역시,14018,22984,6,0.02,판매시설,0.9168224875061516
판매시설,부산광역시 동래구 사직동 112-2,부산광역시,16564,22984,0,0.02,판매시설,0.8912374743586448
판매시설,부산광역시 금정구 부곡동 235-14,부산광역시,16699,22984,0,0.02,판매시설,0.8852957760021758
판매시설,부산광역시 금정구 부곡동 239-27,부산광역시,16699,22984,0,0.02,판매시설,0.8852957760021758
판매시설,부산광역시 해운대구 좌동 856-2,부산광역시,16766,22984,1,0.03,판매시설,0.903673353260812
판매시설,서울특별시 중구 명동1가 53-1,서울특별시,2656,50209,103,0.65,숙박시설,0.979346232110039
판매시설,서울특별시 성동구 성수동1가 668-48,서울특별시,11942,25582,2,0.08,업무시설,0.4534769918454379
판매시설,서울특별시 용산구 후암동 448-144,서울특별시,15664,196415,2,0.02,기타,0.985286481669513
판매시설,서울특별시 강서구 화곡동 874-11,서울특별시,16919,196415,0,0.01,기타,0.9842451114172739
판매시설,서울특별시 강남구 논현동 83-21,서울특별시,19566,25582,9,0.09,업무시설,0.6482542810360186
판매시설,서울특별시 강남구 논현동 124-5,서울특별시,20550,62251,11,0.08,판매시설,0.9643197804219183
판매시설,서울특별시 마포구 노고산동 57-5,서울특별시,25611,196415,24,0.1,근린생활시설,0.9926614394325589
판매시설,서울특별시 마포구 창전동 146-7,서울특별시,25641,196415,1,0.02,가설건축,0.9903491407979904
판매시설,서울특별시 송파구 문정동 652-3,서울특별시,27372,52885,1,0.09,자동차관련시설,0.8865602702089064
판매시설,서울특별시 금천구 가산동 60-26,서울특별시,28267,28922,26,0.18,숙박시설,0.7875474715634089
판매시설,울산광역시 동구 일산동 952-5,울산광역시,5325,23213,19,0.05,숙박시설,0.4756841766579412
판매시설,울산광역시 중구 반구동 262-13,울산광역시,8310,6121,2,0.02,기타,0.7333478648848685
판매시설,울산광역시 중구 학성동 197-14,울산광역시,10635,20222,23,0.03,숙박시설,0.762099088247405
판매시설,울산광역시 중구 학산동 80-1,울산광역시,11221,20222,47,0.06,숙박시설,0.9037430565343392
판매시설,울산광역시 남구 신정동 170-5,울산광역시,15536,20222,45,0.02,공동주택,0.9290753217890508
판매시설,울산광역시 남구 신정동 170-12,울산광역시,15536,20222,45,0.02,공동주택,0.9290753217890508
판매시설,울산광역시 중구 동동 459-1,울산광역시,19514,30691,0,0.01,가설건축,0.873042676084832
판매시설,울산광역시 남구 무거동 1455-2,울산광역시,19557,20222,1,0.03,가설건축,0.9956768685073445
판매시설,울산광역시 북구 진장동 756-6,울산광역시,29237,30691,9,0.04,자동차관련시설,0.9245976510342504
판매시설,울산광역시 중구 유곡동 469-5,울산광역시,31022,20222,4,0.02,자동차관련시설,0.9963632778772951
판매시설,인천광역시 연수구 옥련동 314-1,인천광역시,19076,26544,49,0.03,숙박시설,0.8755508151220569
판매시설,인천광역시 미추홀구 주안동 1067-22,인천광역시,19322,9736,0,0.01,공동주택,0.9710845513316927
판매시설,인천광역시 계양구 작전동 739-3,인천광역시,25700,40984,1,0.01,공장,0.9896592357054677
판매시설,인천광역시 계양구 효성동 655-159,인천광역시,27256,40984,13,0.01,판매시설,0.9497543043299634
판매시설,인천광역시 남동구 간석동 617-2,인천광역시,29333,9736,2,0.02,업무시설,0.8595531754346062
판매시설,인천광역시 서구 원창동 497,인천광역시,29945,51589,1,0.03,판매시설,0.9015186137501477
판매시설,인천광역시 미추홀구 도화동 52-3,인천광역시,31905,9736,1,0.02,업무시설,0.8903214193822433
판매시설,인천광역시 서구 마전동 910-1,인천광역시,33708,51589,4,0.02,판매시설,0.949027901762901
판매시설,인천광역시 부평구 청천동 190-122,인천광역시,34964,40984,10,0.03,판매시설,0.9691094981869796
판매시설,인천광역시 부평구 청천동 418-10,인천광역시,34964,40984,10,0.03,판매시설,0.9691094981869796
판매시설,전라남도 목포시 산정동 1081-11,전라남도,4003,16601,11,0.04,공동주택,0.9625768201664043
판매시설,전라남도 여수시 신월동 48-7,전라남도,7342,14076,8,0.01,공동주택,0.9197992562510802
판매시설,전라남도 여수시 미평동 577-7,전라남도,11646,25252,3,0.02,자동차관련시설,0.8273979457560345
판매시설,전라남도 여수시 미평동 582-5,전라남도,11646,25252,3,0.02,자동차관련시설,0.8273979457560345
판매시설,전라남도 여수시 미평동 191-4,전라남도,11646,25252,3,0.02,자동차관련시설,0.8273979457560345
판매시설,전라남도 목포시 석현동 1170-26,전라남도,14903,9845,21,0.03,근린생활시설,0.8458197934513005
판매시설,전라남도 목포시 상동 891-2,전라남도,16079,9845,52,0.05,숙박시설,0.7294041659370205
판매시설,전라남도 순천시 조례동 961,전라남도,37680,4818,13,0.02,가설건축,0.8479567013426366
판매시설,전라남도 순천시 생목동 161,전라남도,39932,4818,35,0.03,가설건축,0.7833333656123803
판매시설,전라남도 순천시 연향동 1152,전라남도,39932,3801,35,0.03,가설건축,0.7788048744695674
판매시설,전북특별자치도 남원시 동충동 30-7,전북특별자치도,2983,4953,11,0.03,공동주택,0.9222418732696013
판매시설,전북특별자치도 전주시 덕진구 팔복동2가 360,전북특별자치도,7598,29756,0,0.06,자동차관련시설,0.9239922345698139
판매시설,전북특별자치도 익산시 남중동 104-1,전북특별자치도,10519,9821,8,0.03,공동주택,0.9432990957935397
판매시설,전북특별자치도 군산시 서흥남동 799-23,전북특별자치도,11460,16140,27,0.02,공동주택,0.7782609785995837
판매시설,전북특별자치도 완주군 이서면 갈산리 661-3,전북특별자치도,14554,49737,13,0.03,업무시설,0.5825293744462811
판매시설,전북특별자치도 전주시 완산구 삼천동2가 250-1,전북특별자치도,21476,35443,0,0.03,업무시설,0.9236176261218589
판매시설,전북특별자치도 전주시 덕진구 덕진동2가 140-1,전북특별자치도,25042,29756,27,0.02,판매시설,0.44404506107732
판매시설,전북특별자치도 전주시 덕진구 덕진동1가 1346-3,전북특별자치도,25042,29756,27,0.02,판매시설,0.44404506107732
판매시설,전북특별자치도 전주시 덕진구 인후동1가 865-16,전북특별자치도,30380,24702,0,0.02,판매시설,0.8173531779925669
판매시설,전북특별자치도 익산시 부송동 215-45,전북특별자치도,30995,36642,1,0.01,판매시설,0.8202920150147789
판매시설,제주특별자치도 제주시 삼도이동 594-9,제주특별자치도,8111,35338,43,0.03,근린생활시설,0.9274890340424936
판매시설,제주특별자치도 제주시 용담이동 2637-14,제주특별자치도,13633,35338,17,0.02,근린생활시설,0.19040367337434416
판매시설,제주특별자치도 서귀포시 법환동 1665-3,제주특별자치도,14881,19630,36,0.02,가설건축,0.95118857301616
판매시설,제주특별자치도 제주시 오라삼동 2596-1,제주특별자치도,15735,54135,17,0.03,판매시설,0.1512439220818144
판매시설,제주특별자치도 제주시 내도동 700,제주특별자치도,22188,39163,7,0.02,자동차관련시설,0.30634198989255307
판매시설,제주특별자치도 서귀포시 동홍동 642-1,제주특별자치도,22890,28097,2,0.02,공동주택,0.4272651561712796
판매시설,제주특별자치도 제주시 일도이동 69-6,제주특별자치도,31540,35338,26,0.02,자동차관련시설,0.8826448265142594
판매시설,제주특별자치도 제주시 애월읍 광령리 1874-3,제주특별자치도,37245,11151,197,0.03,업무시설,0.9951020782234421
판매시설,제주특별자치도 제주시 연동 2304-8,제주특별자치도,43976,54135,133,0.03,판매시설,0.9906171466620364
판매시설,제주특별자치도 제주시 연동 300-1,제주특별자치도,43976,54135,133,0.03,판매시설,0.9906171466620364
판매시설,충청남도 천안시 동남구 원성동 485-5,충청남도,8377,24639,2,0.03,숙박시설,0.5552683502543663
판매시설,충청남도 아산시 온천동 90-14,충청남도,9225,29758,48,0.06,공장,0.5594446180755234
판매시설,충청남도 천안시 동남구 원성동 573-3,충청남도,9299,24639,3,0.03,숙박시설,0.5350079990482046
판매시설,충청남도 천안시 서북구 성정동 723-8,충청남도,18124,54979,33,0.02,판매시설,0.7558069488826338
판매시설,충청남도 서산시 읍내동 800-3,충청남도,18659,15400,45,0.02,공장,0.7902077691986973
판매시설,충청남도 천안시 서북구 성정동 859-1,충청남도,27081,54979,40,0.03,판매시설,0.9113080958692723
판매시설,충청남도 천안시 서북구 성정동 634-3,충청남도,27081,54979,40,0.03,판매시설,0.9113080958692723
판매시설,충청남도 천안시 서북구 불당동 1535,충청남도,36091,54979,2,0.02,자동차관련시설,0.9818887370101663
판매시설,충청남도 천안시 서북구 백석동 268-5,충청남도,38968,54979,0,0.02,자동차관련시설,0.9875110106342077
판매시설,충청남도 천안시 동남구 신방동 845-29,충청남도,43783,71113,1,0.02,업무시설,0.9692772199074253
판매시설,충청북도 충주시 교현동 614-1,충청북도,6858,2838,1,0.03,기타,0.9612546003663865
판매시설,충청북도 청주시 서원구 남이면 양촌리 228-9,충청북도,9737,28239,13,0.05,숙박시설,0.6753506655826216
판매시설,충청북도 청주시 청원구 우암동 1189-5,충청북도,12350,33926,21,0.03,공동주택,0.4160524830907851
판매시설,충청북도 청주시 청원구 우암동 373-3,충청북도,12350,33926,21,0.03,공동주택,0.4160524830907851
판매시설,충청북도 청주시 흥덕구 강내면 연정리 19,충청북도,12627,9722,3,0.02,공장,0.9958808498870023
판매시설,충청북도 청주시 흥덕구 운천동 1700,충청북도,15135,33926,3,0.03,판매시설,0.897917172486707
판매시설,충청북도 제천시 청전동 126-2,충청북도,15563,26661,1,0.03,판매시설,0.968635617787517
판매시설,충청북도 청주시 청원구 내덕동 275-1,충청북도,17254,19656,1,0.01,판매시설,0.9139045525667597
판매시설,충청북도 청주시 청원구 주중동 131-6,충청북도,17362,19656,2,0.04,판매시설,0.7804020728672673
