행정구역,순위,인구 천명당 사업체수(개),비율(%),lat,lon
전북특별자치도 군산시 나운3동,3170.0,62.01,0.01,35.9587982422936,126.689251951054
충청남도 아산시 탕정면,3171.0,61.97,0.01,36.7984865787093,127.061219535209
서울특별시 마포구 염리동,3172.0,61.9,0.01,37.5470619620453,126.94565571696
전북특별자치도 군산시 나운2동,3173.0,61.82,0.01,35.9648628805174,126.699604662829
대구광역시 수성구 고산3동,3174.0,61.75,0.01,35.8441106106139,128.70659511925
대전광역시 동구 판암1동,3175.0,61.74,0.01,36.3173926823963,127.45771720017
경상북도 구미시 도량동,3176.0,61.72,0.01,36.1405174943576,128.332582911683
경상남도 창원시 마산합포구 현동,3177.0,61.72,0.01,35.1498879001074,128.553792117888
경기도 의정부시 호원2동,3178.0,61.68,0.01,37.7265355728757,127.043258882495
서울특별시 구로구 개봉3동,3179.0,61.66,0.01,37.4860041527512,126.853852194023
서울특별시 서대문구 홍제1동,3180.0,61.61,0.01,37.5877181662169,126.94495136806
인천광역시 연수구 연수1동,3181.0,61.56,0.01,37.4222333539968,126.681196377572
경기도 양주시 회천3동,3182.0,61.56,0.01,37.8377670535656,127.068893589247
서울특별시 성북구 정릉4동,3183.0,61.54,0.01,37.6133765955268,127.00699953542
광주광역시 동구 산수2동,3184.0,61.53,0.01,35.1545821304171,126.936121103504
인천광역시 연수구 선학동,3185.0,61.52,0.01,37.4224482590645,126.701385903384
충청남도 서천군 시초면,3186.0,61.51,0.01,36.1218731687804,126.752863766656
서울특별시 용산구 서빙고동,3187.0,61.49,0.01,37.5204623812775,126.994638088433
광주광역시 남구 방림2동,3188.0,61.43,0.01,35.1318956141156,126.922024504236
서울특별시 강남구 대치1동,3189.0,61.34,0.01,37.4932601098361,127.05682016381
서울특별시 성동구 금호1가동,3190.0,61.28,0.01,37.554849901366,127.021643100245
대전광역시 중구 문화1동,3191.0,61.28,0.01,36.3153105004116,127.406486916692
울산광역시 동구 방어동,3192.0,61.18,0.01,35.4862304417293,129.423974129487
경기도 양주시 옥정1동,3193.0,61.17,0.01,37.8372049275739,127.090141263801
서울특별시 동작구 상도2동,3194.0,61.09,0.01,37.5054665194848,126.942311042649
부산광역시 부산진구 범천2동,3195.0,61.09,0.01,35.1465010901053,129.056142444328
경기도 안산시 단원구 선부3동,3196.0,61.03,0.01,37.345012175422,126.812504360019
전라남도 순천시 매곡동,3197.0,60.97,0.01,34.9640912213653,127.482763269533
경기도 안산시 상록구 일동,3198.0,60.95,0.01,37.3102980036068,126.866154804189
서울특별시 성북구 정릉1동,3199.0,60.9,0.01,37.6014465243069,127.016655780772
대전광역시 서구 내동,3200.0,60.87,0.01,36.3322111734852,127.377362575419
서울특별시 종로구 창신3동,3201.0,60.77,0.01,37.5778623689298,127.015002228159
경기도 부천시 소사구 송내2동,3202.0,60.77,0.01,37.4825505663676,126.769590691219
경기도 성남시 수정구 태평4동,3203.0,60.61,0.01,37.4477421334927,127.141467020711
경상남도 창원시 마산합포구 월영동,3204.0,60.57,0.01,35.1741600788586,128.558016561748
충청남도 부여군 옥산면,3205.0,60.54,0.01,36.1914880403259,126.733624801165
부산광역시 부산진구 부암3동,3206.0,60.52,0.01,35.1690807768908,129.03972228863
경기도 성남시 수정구 양지동,3207.0,60.48,0.01,37.4548459679088,127.160987909728
경기도 남양주시 퇴계원읍,3208.0,60.43,0.01,37.6474171947574,127.14191739863
서울특별시 종로구 교남동,3209.0,60.4,0.01,37.5683831622412,126.964634002163
서울특별시 도봉구 창2동,3210.0,60.39,0.01,37.6413776828686,127.035658904706
경기도 의정부시 호원1동,3211.0,60.25,0.01,37.7119917253999,127.048771274281
충청남도 당진시 우강면,3212.0,60.18,0.01,36.8153205673076,126.776954273844
서울특별시 관악구 신원동,3213.0,60.15,0.01,37.4815707566426,126.927328376717
경상남도 진주시 금산면,3214.0,60.14,0.01,35.214014258179,128.147951810273
경기도 성남시 분당구 이매2동,3215.0,60.05,0.01,37.3996063722731,127.121892336792
세종특별자치시 세종시 소담동,3216.0,59.97,0.01,36.4840852051248,127.300409935756
서울특별시 강북구 삼양동,3217.0,59.92,0.01,37.6250519492708,127.019773947842
대구광역시 수성구 파동,3218.0,59.91,0.01,35.8133790825309,128.617402945559
서울특별시 송파구 장지동,3219.0,59.89,0.01,37.4785083981102,127.136582139995
경기도 안산시 단원구 와동,3220.0,59.84,0.01,37.3416625818339,126.825752438728
서울특별시 성북구 정릉2동,3221.0,59.83,0.01,37.604723223254,127.010613599707
부산광역시 영도구 신선동,3222.0,59.83,0.01,35.0833817624595,129.045150375431
광주광역시 광산구 송정1동,3223.0,59.78,0.01,35.140713172646,126.798770309399
경기도 용인시 기흥구 마북동,3224.0,59.78,0.01,37.30151412293,127.117425207334
서울특별시 서대문구 홍제2동,3225.0,59.71,0.01,37.5861524257405,126.94939073794
경기도 성남시 분당구 야탑2동,3226.0,59.71,0.01,37.4094325393434,127.127361639197
부산광역시 영도구 동삼1동,3227.0,59.7,0.01,35.0749128257717,129.068397435745
충청남도 천안시 서북구 쌍용3동,3228.0,59.69,0.01,36.802933749749,127.119196499244
인천광역시 부평구 부개3동,3229.0,59.63,0.01,37.5043177745183,126.734721955994
경기도 안산시 상록구 사이동,3230.0,59.63,0.01,37.2898166516753,126.851864259959
서울특별시 도봉구 창1동,3231.0,59.6,0.01,37.6497027515146,127.035730874502
인천광역시 연수구 동춘1동,3232.0,59.57,0.01,37.4096050140191,126.67078140445
세종특별자치시 세종시 아름동,3233.0,59.56,0.01,36.5119225053872,127.247562317015
대전광역시 동구 용운동,3234.0,59.54,0.01,36.3281414785861,127.461580056854
서울특별시 양천구 목5동,3235.0,59.53,0.01,37.53717991831,126.881717459292
경상남도 거제시 수양동,3236.0,59.5,0.01,34.8878529145471,128.646403977833
경상남도 진주시 가호동,3237.0,59.44,0.01,35.1599603460335,128.10665889673
서울특별시 강서구 등촌2동,3238.0,59.43,0.01,37.5426660086892,126.862495249879
인천광역시 미추홀구 주안2동,3239.0,59.38,0.01,37.4565462475362,126.672831699246
대전광역시 동구 자양동,3240.0,59.32,0.01,36.3354899505007,127.448725370359
대구광역시 수성구 범물2동,3241.0,59.31,0.01,35.8175281038879,128.643430172542
인천광역시 계양구 효성1동,3242.0,59.11,0.01,37.5325094388929,126.712130233064
경기도 군포시 군포2동,3243.0,59.1,0.01,37.3463436246301,126.943074040816
충청남도 아산시 온양6동,3244.0,58.99,0.01,36.7548470875241,127.019306441462
서울특별시 송파구 풍납1동,3245.0,58.95,0.01,37.5380806562921,127.122081178204
경기도 군포시 산본2동,3246.0,58.9,0.01,37.370024400815,126.932715043043
서울특별시 노원구 하계1동,3247.0,58.85,0.01,37.6405462557667,127.072581464765
서울특별시 강서구 가양2동,3248.0,58.84,0.01,37.5673721398149,126.851257490922
서울특별시 강동구 고덕2동,3249.0,58.84,0.01,37.560525481066,127.164365974379
경기도 성남시 중원구 은행2동,3250.0,58.77,0.01,37.4570439133907,127.166567003455
경기도 수원시 영통구 매탄1동,3251.0,58.76,0.01,37.2704723905504,127.040529723819
경상북도 의성군 안평면,3252.0,58.65,0.01,36.376757663934,128.584188465703
부산광역시 연제구 거제4동,3253.0,58.58,0.01,35.1800022022938,129.065911806589
경기도 동두천시 생연1동,3254.0,58.57,0.01,37.9073832834677,127.065906465139
인천광역시 서구 가좌2동,3255.0,58.4,0.01,37.4908207595138,126.684849168467
경기도 과천시 갈현동,3256.0,58.34,0.01,37.4147540879914,126.979395853568
경상남도 창원시 진해구 경화동,3257.0,58.22,0.01,35.1543440473174,128.686892962301
경기도 수원시 팔달구 매교동,3258.0,58.19,0.01,37.2710728946344,127.016289588053
경기도 하남시 덕풍1동,3259.0,58.18,0.01,37.535187478354,127.198474883183
경기도 성남시 분당구 판교동,3260.0,58.11,0.01,37.3898680691969,127.09878136729
전라남도 여수시 둔덕동,3261.0,58.08,0.01,34.7693326597112,127.694583187836
서울특별시 서대문구 남가좌2동,3262.0,58.02,0.01,37.5784478485822,126.923874309123
서울특별시 동작구 사당5동,3263.0,58.01,0.01,37.4856250199801,126.967015818218
경기도 화성시 동탄3동,3264.0,57.95,0.01,37.2098747625873,127.058896137215
서울특별시 송파구 잠실3동,3265.0,57.86,0.01,37.5133248862517,127.094383266833
울산광역시 동구 화정동,3266.0,57.71,0.01,35.4958845021553,129.422615967735
경상남도 창원시 성산구 가음정동,3267.0,57.69,0.01,35.2083719827534,128.68524284168
경기도 오산시 대원2동,3268.0,57.66,0.01,37.1319831910998,127.078678700475
경기도 수원시 권선구 입북동,3269.0,57.6,0.01,37.2932002332761,126.959543799173
인천광역시 부평구 산곡4동,3270.0,57.44,0.01,37.501772843059,126.711447589492
경기도 시흥시 배곧1동,3271.0,57.44,0.01,37.3774032363222,126.730865667749
서울특별시 관악구 인헌동,3272.0,57.4,0.01,37.4751079563851,126.965320137189
서울특별시 서대문구 홍은1동,3273.0,57.39,0.01,37.5989166778931,126.947108251212
서울특별시 동작구 상도3동,3274.0,57.39,0.01,37.4992040702832,126.931341762113
서울특별시 은평구 진관동,3275.0,57.36,0.01,37.6349668825061,126.92106591289
경기도 고양시 덕양구 효자동,3276.0,57.35,0.01,37.6707161645609,126.973893647725
경기도 성남시 분당구 수내3동,3277.0,57.24,0.01,37.3668804499882,127.126047894603
경기도 안산시 단원구 선부1동,3278.0,57.21,0.01,37.334309260872,126.804410955696
전북특별자치도 전주시 덕진구 송천1동,3279.0,57.2,0.01,35.8571148738597,127.12091303694
대전광역시 동구 신인동,3280.0,57.19,0.01,36.323324027752,127.438049234838
경기도 광명시 광명7동,3281.0,57.19,0.01,37.4693741601209,126.853066142144
경기도 고양시 덕양구 행신4동,3282.0,57.14,0.01,37.6186196725048,126.84500268895
서울특별시 강서구 화곡본동,3283.0,57.1,0.01,37.5440461638815,126.847669275402
경기도 수원시 팔달구 화서2동,3284.0,57.02,0.01,37.2851006100567,126.986269460534
서울특별시 서대문구 남가좌1동,3285.0,56.95,0.01,37.5732734342747,126.919786253544
서울특별시 성동구 옥수동,3286.0,56.87,0.01,37.5435886378543,127.013438338877
대전광역시 유성구 상대동,3287.0,56.87,0.01,36.3468039903396,127.334691588011
광주광역시 동구 계림2동,3288.0,56.85,0.01,35.1579495749833,126.923602066479
서울특별시 동작구 사당3동,3289.0,56.82,0.01,37.4866246436295,126.972085412956
전라남도 목포시 용해동,3290.0,56.79,0.01,34.8165246861845,126.399353322916
부산광역시 동구 수정5동,3291.0,56.76,0.01,35.1338937899821,129.042398231722
경상남도 사천시 정동면,3292.0,56.76,0.01,35.056086498766,128.123876176644
부산광역시 북구 만덕2동,3293.0,56.66,0.01,35.2102018642981,129.037197465263
경기도 안양시 만안구 박달2동,3294.0,56.61,0.01,37.4019229300595,126.904622695513
경기도 평택시 비전2동,3295.0,56.57,0.01,36.9902647391876,127.111773318893
인천광역시 미추홀구 숭의4동,3296.0,56.56,0.01,37.4619691004674,126.657146385038
경기도 수원시 권선구 세류1동,3297.0,56.53,0.01,37.2621966842974,127.007958955864
서울특별시 은평구 구산동,3298.0,56.5,0.01,37.6117570303251,126.910376186527
경기도 용인시 수지구 신봉동,3299.0,56.46,0.01,37.3206447379732,127.083667546737
울산광역시 북구 송정동,3300.0,56.45,0.01,35.6038126773709,129.36449305326
울산광역시 북구 양정동,3301.0,56.44,0.01,35.5486505018908,129.385345633829
부산광역시 남구 우암동,3302.0,56.43,0.01,35.1250045038468,129.076968660438
부산광역시 영도구 봉래2동,3303.0,56.38,0.01,35.0934074873461,129.046155123127
경기도 용인시 수지구 상현2동,3304.0,56.35,0.01,37.3102879398366,127.086607042776
경기도 파주시 운정2동,3305.0,56.34,0.01,37.7258049497108,126.741016632767
대전광역시 서구 복수동,3306.0,56.24,0.01,36.2999799953063,127.378935126694
부산광역시 서구 서대신4동,3307.0,56.22,0.01,35.1192555897591,129.011778749622
경기도 광주시 쌍령동,3308.0,56.15,0.01,37.3998686132248,127.270217546083
부산광역시 해운대구 반여3동,3309.0,56.09,0.01,35.2009439379447,129.133509124599
서울특별시 강서구 우장산동,3310.0,56.04,0.01,37.5481974467963,126.84179449484
울산광역시 북구 농소2동,3311.0,56.04,0.01,35.6383281965728,129.348370508625
경상남도 창원시 마산회원구 구암2동,3312.0,55.73,0.01,35.2490090669703,128.598422551607
경기도 성남시 중원구 중앙동,3313.0,55.7,0.01,37.4429300831517,127.156279509281
전북특별자치도 전주시 완산구 평화1동,3314.0,55.68,0.01,35.7980865924065,127.140289633715
서울특별시 구로구 오류2동,3315.0,55.64,0.01,37.4887786989241,126.839536320952
대구광역시 서구 비산1동,3316.0,55.64,0.01,35.8811710278803,128.568982930677
인천광역시 계양구 계산3동,3317.0,55.64,0.01,37.5367623598143,126.728972454992
부산광역시 남구 용호2동,3318.0,55.58,0.01,35.1148360546704,129.113432941934
경기도 수원시 영통구 매탄4동,3319.0,55.58,0.01,37.2650774799689,127.048698037096
서울특별시 송파구 거여2동,3320.0,55.51,0.01,37.4935212106894,127.146908778436
서울특별시 노원구 중계2·3동,3321.0,55.49,0.01,37.6519145518054,127.089558619935
서울특별시 강남구 세곡동,3322.0,55.35,0.01,37.4644437055761,127.106760267266
전라남도 목포시 부주동,3323.0,55.34,0.01,34.8104362555293,126.447589946106
경기도 용인시 수지구 성복동,3324.0,55.31,0.01,37.3164877954823,127.069042233375
경기도 광명시 광명5동,3325.0,55.22,0.01,37.4787628191951,126.847489854219
경기도 안양시 만안구 충훈동,3326.0,55.2,0.01,37.409198886955,126.899449263541
부산광역시 북구 구포3동,3327.0,55.13,0.01,35.1948992234456,129.008781511818
경기도 성남시 분당구 이매1동,3328.0,55.09,0.01,37.3995935536111,127.127218495682
경기도 시흥시 정왕4동,3329.0,54.99,0.01,37.3655199054755,126.732172453178
광주광역시 동구 지원2동,3330.0,54.92,0.01,35.1204727880011,126.932839062424
전라남도 목포시 상동,3331.0,54.88,0.01,34.8137773511379,126.41416731379
충청북도 청주시 서원구 사직2동,3332.0,54.86,0.01,36.6316595464412,127.47376391375
광주광역시 광산구 운남동,3333.0,54.74,0.01,35.1732667812293,126.821896547835
충청남도 아산시 신창면,3334.0,54.7,0.01,36.8037152715711,126.936185535566
인천광역시 남동구 서창2동,3335.0,54.62,0.01,37.426832332921,126.748516942196
경상북도 의성군 안사면,3336.0,54.55,0.01,36.4310479878768,128.461655896191
인천광역시 남동구 만수3동,3337.0,54.51,0.01,37.4619617233184,126.72304852151
서울특별시 동작구 상도1동,3338.0,54.39,0.01,37.5032426328398,126.94974984805
경기도 광명시 소하2동,3339.0,54.33,0.01,37.4321172678102,126.880210763843
경상남도 거창군 가북면,3340.0,54.29,0.01,35.7627754429709,127.993228300706
경상북도 경주시 현곡면,3341.0,54.22,0.01,35.8664307395847,129.20240096271
부산광역시 남구 대연6동,3342.0,54.21,0.01,35.1373134824844,129.083108752935
울산광역시 북구 농소3동,3343.0,54.15,0.01,35.6286338423249,129.339624079956
경기도 고양시 일산서구 일산3동,3344.0,54.09,0.01,37.6769822178079,126.770192337909
세종특별자치시 세종시 반곡동,3345.0,54.02,0.01,36.4987729615695,127.310686222061
대전광역시 유성구 구즉동,3346.0,54.01,0.01,36.4404644334123,127.383783874177
인천광역시 서구 당하동,3347.0,53.85,0.01,37.5921117368323,126.674585246871
광주광역시 북구 문흥2동,3348.0,53.79,0.01,35.1843330491118,126.921926142551
경기도 고양시 덕양구 행신3동,3349.0,53.75,0.01,37.6264532962939,126.838615510525
경기도 광주시 광남2동,3350.0,53.74,0.01,37.3890337007893,127.229802104942
대구광역시 중구 남산4동,3351.0,53.71,0.01,35.8582317998805,128.580503806662
경기도 오산시 신장1동,3352.0,53.68,0.01,37.1766424017749,127.054568787777
부산광역시 사하구 괴정2동,3353.0,53.65,0.01,35.103389758415,129.004037197735
경기도 구리시 교문2동,3354.0,53.64,0.01,37.5869699984418,127.1341669336
