field1,field2,field3,field4,field5,field6,_GC_TYPE,_CLEANADDR,_PNU,_X,_Y,숙박업소(관광지수),인구[명],상권밀집도(비율),교통량(AADT),adm_cd2,recommend1,recommend2,recommend3
2024,2024-07-22,주유소,휴업,흥구석유(주) 본리동주유소,대구광역시 달서구 구마로110 (본동),정,대구광역시 달서구 구마로 110 (본동),2729012400107700001,128.53958465451285,35.837107424285435,9,12868.0,0.02,66579.0,2729065000.0,가설건축,판매시설,자동차관련시설
2024,2024-05-22,주유소,신규,타이어뱅크(주) 타이어뱅크주유소,서울특별시 강서구 방화대로254(마곡동),정,서울특별시 강서구 방화대로 254 (마곡동),1150010500107420001,126.81683857895318,37.56335329326555,2,41019.0,0.02,66586.0,1150063000.0,가설건축,판매시설,업무시설
2024,2024-08-02,주유소,휴업,명도주유소,경기도 안성시 양성로373 (양성면),정,경기도 안성시 양성로 373 (양성면),4155036028102630004,127.2070008076717,37.08658929870156,9,5721.0,0.05,31032.0,4155036000.0,가설건축,자동차관련시설,업무시설
2024,2024-07-26,주유소,휴업,하얀100성주주유소,경상남도 창원시 성산구 해원로410 (성주동),정,경상남도 창원시 성산구 해원로 410 (성주동),4812312800100790003,128.70658683905293,35.18758727965896,5,25103.0,0.02,78548.0,4812356000.0,업무시설,가설건축,판매시설
2024,2024-07-30,주유소,휴업,석봉제1주유소,경기도 여주시 여양2로567 (북내면),정,경기도 여주시 여양2로 567 (북내면),4167036023105060003,127.66940734485073,37.3517961942906,1,4828.0,0.03,3125.0,4167036000.0,기타,업무시설,가설건축
2024,2024-07-22,주유소,휴업,남산농협주유소,강원특별자치도 춘천시 강촌로395-1 (남산면),정,강원특별자치도 춘천시 강촌로 395-1 (남산면),5111040025101470018,127.64858985660888,37.78661537037824,46,3436.0,0.06,5031.0,5111040000.0,가설건축,공장,기타
2024,2024-08-20,주유소,휴업,지릿재주유소,경상북도 고령군 대가야로228 (쌍림면),정,경상북도 고령군 대가야로 228 (쌍림면),4783037045106300003,128.22249458541057,35.65540728378951,1,3292.0,0.03,2779.0,4783037000.0,가설건축,기타,공장
2024,2024-06-07,주유소,신규,청운주유소,전북특별자치도 김제시 콩쥐팥쥐로717 (용지면),정,전북특별자치도 김제시 콩쥐팥쥐로 717 (용지면),5221034029101940066,126.97925686798652,35.81531544135375,4,1855.0,0.05,1683.0,5221034000.0,공장,가설건축,근린생활시설
2024,2024-06-07,주유소,신규,청운주유소,전북특별자치도 김제시 콩쥐팥쥐로717 (용지면),정,전북특별자치도 김제시 콩쥐팥쥐로 717 (용지면),5221034029101940066,126.97925686798652,35.81531544135375,4,1855.0,0.05,1683.0,5221042000.0,공장,가설건축,근린생활시설
2024,2024-08-13,주유소,휴업,남양주유소,경상남도 산청군 산청대로2154 (산청읍),정,경상남도 산청군 산청대로 2154 (산청읍),4886025026100450000,127.87409670164516,35.438687175576604,6,969.0,0.02,7734.0,4886025000.0,기타,근린생활시설,업무시설
2024,2024-08-07,주유소,휴업,대명그린주유소,경기도 여주시 설가로815 (가남읍),유,경기도 여주시 설가로 820 (가남읍),4167025021105070007,127.53572605362145,37.19774220219219,19,15397.0,0.02,5428.0,4167025000.0,가설건축,기타,판매시설
2024,2024-05-24,주유소,휴업,송포새한주유소,경상남도 사천시 삼천포대교로817 (송포동),정,경상남도 사천시 삼천포대교로 817 (송포동),4824012600101740003,128.06251813921486,34.96637965786363,4,4953.0,0.02,2438.0,4824059500.0,공동주택,기타,가설건축
2024,2024-07-26,주유소,휴업,한미주유소,경상북도 청도군 새마을로555 (청도읍),정,경상북도 청도군 새마을로 555 (청도읍),4782025334106880000,128.75879610241904,35.59079089509489,4,3076.0,0.02,4042.0,4782025300.0,공동주택,숙박시설,공장
2024,2024-08-05,주유소,휴업,흥국주유소,경상남도 창녕군 동포옛길3 (남지읍),정,경상남도 창녕군 동포옛길 3 (남지읍),4874025321105290001,128.48196523922388,35.390458512022214,10,11877.0,0.02,5891.0,4874025300.0,공동주택,판매시설,업무시설
2024,2024-06-04,주유소,신규,펀오토워시주유소,경기도 안성시 중앙대학로 389 (옥산동),정,경기도 안성시 중앙대학로 389 (옥산동),4155012200105690000,127.2508151060782,37.002384962946586,4,23786.0,0.02,28932.0,4155052000.0,가설건축,자동차관련시설,공장
2024,2024-07-25,주유소,휴업,동성에너지주유소,인천광역시 부평구 부평대로222 (갈산동),정,인천광역시 부평구 부평대로 222 (갈산동),2823710600101850005,126.7212469357526,37.511121294387465,6,17331.0,0.01,163653.0,2823764100.0,업무시설,가설건축,기타
2024,2024-08-19,주유소,휴업,금오주유소,경상남도 창녕군 우포2로657 (대합면),정,경상남도 창녕군 우포2로 657 (대합면),4874033027106550001,128.44389144554964,35.57229333259709,3,2411.0,0.03,54659.0,4874033000.0,가설건축,업무시설,자동차관련시설
2024,2024-08-22,주유소,폐업,(주)푸른에너지산업,경기도 남양주시 사릉로826 (진접읍),정,경기도 남양주시 사릉로 826 (진접읍),4136025324107680000,127.17163335985596,37.68822209268559,2,20793.0,0.04,66533.0,4136025300.0,가설건축,업무시설,공장
2024,2024-08-21,주유소,휴업,주식회사 미크롱 남청주톨게이트주유소,충청북도 청주시 서원구 청남로1040 (남이면),정,충청북도 청주시 서원구 청남로 1040 (남이면),4311231022106430000,127.43055584163564,36.5452376758539,13,9737.0,0.05,26515.0,4311231000.0,가설건축,판매시설,공동주택
2024,2024-05-28,주유소,휴업,새롬주유소,광주광역시 남구 산남로678 (양과동),정,광주광역시 남구 산남로 678 (양과동),2915512600108160017,126.8650053924539,35.078714375726655,2,7978.0,0.01,39702.0,2915573000.0,가설건축,업무시설,자동차관련시설
2024,2024-08-13,주유소,휴업,천우제일주유소,경기도 용인시 처인구 금령로176 (마평동),정,경기도 용인시 처인구 금령로 176 (마평동),4146110700106340004,127.215390764043,37.23411083573465,8,13894.0,0.04,52089.0,4146154000.0,가설건축,공동주택,판매시설
2024,2024-08-06,주유소,등록취소,시청앞주유소,충청북도 충주시 번영대로66 (금릉동),정,충청북도 충주시 번영대로 66 (금릉동),4313012800100910000,127.92487466298508,36.98709665301477,1,6858.0,0.03,2838.0,4313062500.0,공동주택,가설건축,기타
2024,2024-08-01,주유소,휴업,단감주유소,경상남도 김해시 진산대로243 (진영읍),정,경상남도 김해시 진산대로 243 (진영읍),4825025026107270003,128.71767433729727,35.323737211277695,23,6972.0,0.04,32717.0,4825025000.0,가설건축,자동차관련시설,기타
2024,2024-07-01,주유소,휴업,새남해농협 설천주유소,경상남도 남해군 설천로128 (설천면),정,경상남도 남해군 설천로 128 (설천면),4884038021100300014,127.8984046977222,34.88592573919667,16,3153.0,0.02,7399.0,4884038000.0,가설건축,공동주택,기타
2024,2024-07-30,주유소,휴업,한일주유소,강원특별자치도 인제군 설악로851 (남면),정,강원특별자치도 인제군 설악로 851 (남면),5181031021100410005,128.09494683745902,37.9821893554054,21,4189.0,0.03,11748.0,5181031000.0,가설건축,기타,근린생활시설
2024,2024-08-29,주유소,폐업,봉산주유소,경기도 안성시 중앙로461 (봉산동),정,경기도 안성시 중앙로 461 (봉산동),4155010100100520000,127.27792106825387,37.00602403400156,6,13008.0,0.02,9442.0,4155051000.0,공동주택,판매시설,가설건축
2024,2024-08-21,주유소,휴업,은혜주유소,전북특별자치도 김제시 만경로927 (만경읍),정,전북특별자치도 김제시 만경로 927 (만경읍),5221025027100430006,126.81817087717728,35.86276376071151,20,2757.0,0.03,2614.0,5221025000.0,근린생활시설,가설건축,기타
2024,2024-08-19,주유소,휴업,삼미상사(주) 서부주유소,서울특별시 서대문구 성산로255 (연희동),정,서울특별시 서대문구 성산로 255 (연희동),1141011700104460004,126.91907662472002,37.56772059978616,7,14713.0,0.04,196415.0,1141061500.0,판매시설,공동주택,가설건축
2024,2024-08-14,주유소,휴업,덕암주유소,충청남도 논산시 계백로1760 (부적면),정,충청남도 논산시 계백로 1760 (부적면),4423035024100140002,127.16859166617311,36.21388028166478,17,6056.0,0.04,25202.0,4423035000.0,가설건축,자동차관련시설,기타
2024,2024-08-09,주유소,휴업,한국주유소,경상남도 고성군 남해안대로2891 (고성읍),정,경상남도 고성군 남해안대로 2891 (고성읍),4882025031101340001,128.33269456578412,34.99843911070934,38,22925.0,0.03,18852.0,4882025000.0,가설건축,공장,자동차관련시설
2024,2024-06-28,주유소,휴업,(주) 위굴리 구도 일주유소 톨게이 트,경기도 성남시 분당구 대왕판교로263 (궁내동),정,경기도 성남시 분당구 대왕판교로 263 (궁내동),4113511200102030006,127.10135334847742,37.36732618396121,16,28602.0,0.03,58787.0,4113566200.0,판매시설,가설건축,업무시설
2024,2024-09-03,주유소,폐업,개나리주유소,경기도 하남시 대성로145 (춘궁동),정,경기도 하남시 대성로 145 (춘궁동),4145011800102450001,127.19763752024572,37.523119402266566,6,2080.0,0.15,183299.0,4145059000.0,가설건축,기타,공동주택
2024,2024-08-28,주유소,휴업,제일주유소,전북특별자치도 남원시 요천로715 (주생면),정,전북특별자치도 남원시 요천로 715 (주생면),5219034026102450000,127.31253307343415,35.37242619364264,1,1627.0,0.03,6242.0,5219034000.0,공동주택,공장,기타
2024,2024-08-20,주유소,휴업,영일주유소,충청남도 아산시 충무로62 (권곡동),정,충청남도 아산시 충무로 62 (권곡동),4420011400105440028,127.0062906880123,36.786524641500144,89,9225.0,0.06,26464.0,4420059000.0,가설건축,공동주택,업무시설
2024,2024-08-09,주유소,폐업,현대주유소,경상남도 밀양시 사명로272 (무안면),정,경상남도 밀양시 사명로 272 (무안면),4827038034103050008,128.6499130454047,35.44932519724644,2,4690.0,0.02,4806.0,4827038000.0,기타,가설건축,공장
2024,2024-09-02,주유소,휴업,선진주유소,충청남도 예산군 상덕로515 (고덕면),정,충청남도 예산군 상덕로 515 (고덕면),4481038028103930003,126.75577729495504,36.75763334860501,6,9637.0,0.03,3979.0,4481038000.0,가설건축,근린생활시설,기타
2024,2024-07-03,주유소,휴업,광신석유(주) 구암주유소,경상남도 창원시 마산회원구 3·15대로882 (구암동),정,경상남도 창원시 마산회원구 3·15대로 882 (구암동),4812710100100780001,128.59273690695665,35.247069378964035,1,8355.0,0.01,58678.0,4812761000.0,공동주택,가설건축,판매시설
2024,2024-06-25,주유소,폐업,연꽃주유소,전라남도 무안군 삼일로503 (일로읍),정,전라남도 무안군 삼일로 503 (일로읍),4684025326102880002,126.49131171656975,34.851455417475734,2,15568.0,0.01,2102.0,4684025300.0,공동주택,판매시설,가설건축
2024,2024-09-04,주유소,휴업,신일주유소,경상북도 상주시 낙서1길68-1 (내서면),정,경상북도 상주시 낙서1길 68-1 (내서면),4725037027100580006,128.02649397082408,36.40188302426437,4,1780.0,0.03,41431.0,4725037000.0,가설건축,기타,업무시설
2024,2024-09-02,주유소,휴업,치산주유소,경상북도 영천시 치산효령로425 (신녕면),정,경상북도 영천시 치산효령로 425 (신녕면),4723032022102700000,128.7475666559907,36.05828418138093,3,4018.0,0.02,33977.0,4723032000.0,가설건축,자동차관련시설,업무시설
2024,2024-08-16,주유소,신규,서강주유소,서울특별시 마포구 독막로134 (창전동),정,서울특별시 마포구 독막로 134 (창전동),1144011400104020064,126.92847295034836,37.54738904475711,29,25641.0,0.02,196415.0,1144065500.0,공동주택,판매시설,자동차관련시설
2024,2024-08-08,주유소,휴업,광신석유(주) 용원주유소,경상남도 창원시 진해구 진해대로2467 (용원동),정,경상남도 창원시 진해구 진해대로 2467 (용원동),4812916400100190001,128.82691946296387,35.1025711685924,29,45382.0,0.02,31070.0,4812965000.0,가설건축,자동차관련시설,업무시설
2024,2024-08-28,주유소,휴업,어은터널주유소,전북특별자치도 전주시 덕진구 어은로127 (진북동),정,전북특별자치도 전주시 덕진구 어은로 127 (진북동),5211310200109910007,127.12948317997474,35.82411911624532,17,12766.0,0.03,35443.0,5211352500.0,가설건축,공동주택,판매시설
2024,2024-08-23,주유소,휴업,원흥 원당동지점,경기도 고양시 덕양구 호국로1113 (원당동),정,경기도 고양시 덕양구 호국로 1113 (원당동),4128110200101790001,126.86094144924722,37.67518884884407,1,35104.0,0.02,164347.0,4128152000.0,업무시설,가설건축,판매시설
2024,2024-09-04,주유소,휴업,고경주유소,경상북도 영천시 호국로1428 (고경면),정,경상북도 영천시 호국로 1428 (고경면),4723038041102850000,129.0831751469571,35.997995221267814,7,6160.0,0.02,11854.0,4723038000.0,가설건축,자동차관련시설,기타
2024,2024-06-21,주유소,폐업,용전주유소,충청북도 음성군 음성로2562 (감곡면),정,충청북도 음성군 음성로 2562 (감곡면),4377037021107800004,127.6408949804928,37.10445411163895,10,11681.0,0.02,12192.0,4377037000.0,가설건축,자동차관련시설,판매시설
2024,2024-09-10,주유소,휴업,금영주유소,경기도 평택시 경기대로1786 (진위면),정,경기도 평택시 경기대로 1786 (진위면),4122031030105580007,127.06410540023708,37.10371120588417,7,21532.0,0.02,41841.0,4122031000.0,가설건축,판매시설,자동차관련시설
2024,2024-08-21,주유소,폐업,마이다스 주유소,충청북도 충주시 첨단산업로1315 (중앙탑면),정,충청북도 충주시 첨단산업로 1315 (중앙탑면),4313038523101270009,127.8660688989946,37.07488408069382,1,1859.0,0.02,6070.0,4313038500.0,기타,가설건축,공장
2024,2024-08-13,주유소,휴업,골든루트주유소,경상남도 김해시 골든루트로191 (주촌면),정,경상남도 김해시 골든루트로 191 (주촌면),4825032027109040002,128.82436220091927,35.222265483193894,2,21119.0,0.04,63828.0,4825032000.0,가설건축,업무시설,공장
2024,2024-09-02,주유소,휴업,남한강주유소,경기도 양평군 양근로17 (양평읍),정,경기도 양평군 양근로 17 (양평읍),4183025022101510000,127.47735243641483,37.50078401095333,16,9613.0,0.02,15250.0,4183025000.0,가설건축,공동주택,판매시설
