연도,도로종류,지점번호,호선,구간,차로,도/시,시/군,읍/면,동/리,구분, AADT ,XCODE,YCODE
2024,1,05003-1,50,군자JCT-서안산IC,6,경기,시흥, ,거모,수시," 100,901 ",37.35522,126.78785
2024,1,05522,55,남원주IC-만종JCT,4,강원,원주, ,무실,수시," 47,596 ",37.35719,127.9068
2024,5,57-08   ,57,모현읍-분당구,4,경기,광주, ,능평,수시," 58,531 ",37.35768,127.1635
2024,3,0334-06 ,334,서분당IC-대장IC,4,경기,성남,분당,대장,수시," 38,832 ",37.36116,127.06511
2024,5,88-15   ,88,안창리-보통리,2,강원,원주,지정,간현,수시," 3,092 ",37.36139,127.83872
2024,2,3911-002,39,서안산-시흥시,8,경기,시흥, ,군자,수시," 41,640 ",37.36157,126.80617
2024,3,0345-05 ,345,오학리-주암리,2,경기,여주,북내,외룡,수시," 3,125 ",37.36252,127.66927
2024,1,03532,35,곤지암IC-경기광주JCT,4,경기,광주,실촌,삼,수시," 51,254 ",37.36355,127.3179
2024,1,17114,171.2,서분당IC-서판교IC,6,경기,성남,분당,대장,수시," 128,144 ",37.36363,127.06263
2024,3,0325-10 ,325,곤지암-무갑리,2,경기,광주,곤지암,삼,수시," 10,642 ",37.36403,127.31394
2024,2,4213-000,42,평창읍-정선읍,2,강원,평창,평창,상,수시," 4,109 ",37.36428,128.41001
2024,2,5914-001,59,문곡리-정선읍,2,강원,정선,정선,덕우,수시," 4,029 ",37.36529,128.70676
2024,2,4304-001,43,풍덕천동-광주시,4,경기,광주, ,추자,수시," 57,371 ",37.36688,127.23206
2024,5,28-05   ,28,사북읍-추동리,2,강원,삼척,하장,추동,수시, 913 ,37.36698,128.91542
2024,5,70-10   ,70,흥천면-금사면,2,경기,여주,흥천,문장,수시," 7,950 ",37.36733,127.51805
2024,5,57-10   ,57,분당구-판교동,6,경기,성남,분당,분당,수시," 72,456 ",37.36782,127.14935
2024,1,10014,100,조남JCT-산본IC,8,경기,안양, ,안양,수시," 171,676 ",37.36899,126.87754
2024,3,0424-04 ,424,미로면-근덕면,2,강원,삼척,미로,천기,수시, 667 ,37.37106,129.10181
2024,3,0424-08 ,424,대화면-용탄리,2,강원,정선,정선,용탄,수시, 819 ,37.37364,128.61258
2024,1,05201,52,초월IC·경기광주JCT-동곤지암IC,4,경기,광주,초월,학동,수시," 39,343 ",37.37471,127.32894
2024,1,05523,55,만종JCT-신평JCT,4,강원,원주,지정,만종,수시," 37,970 ",37.37564,127.89508
2024,1,05202,52,동곤지암IC-흥천이포IC,4,경기,여주,금사,도곡,상시," 51,184 ",37.37684,127.49796
2024,1,10015-1,100,도리JCT-조남JCT,8,경기,시흥, ,조남,수시," 175,345 ",37.37744,126.85662
2024,3,0409-02 ,409,만종리-서원면,4,강원,원주,지정,신평,수시," 3,019 ",37.37757,127.89377
2024,2,0331-000,3,곤지암읍-광주시,6,경기,광주,초월,용수,상시," 88,135 ",37.37777,127.30168
2024,1,01529,15,조남JCT-목감IC,10,경기,시흥, ,조남,수시," 126,727 ",37.37914,126.86756
2024,1,10013,100,산본IC-평촌IC,8,경기,군포, ,산본,수시," 149,819 ",37.37917,126.95747
2024,1,10012,100,평촌IC-학의JCT,8,경기,안양, ,평촌,수시," 169,328 ",37.38099,126.98221
2024,1,05021,50,만종JCT-원주JCT,4,강원,원주,지정,신평,수시," 27,272 ",37.38152,127.92883
2024,5,57-14   ,57,백현교차로-운중동,8,경기,성남,분당,백현,수시," 58,787 ",37.38187,127.10097
2024,1,05003,50,월곶JCT-군자JCT,6,경기,시흥, ,월곶,수시," 174,822 ",37.38189,126.76353
2024,2,3719-001,37,여주시-양평읍,2,경기,여주,대신,보통,상시," 8,463 ",37.38242,127.56566
2024,3,0424-07 ,424,미로면-근덕면,2,강원,삼척,근덕,교가,수시," 2,189 ",37.3827,129.22411
2024,3,0341-06 ,341,초현리-곡수리,2,경기,여주,대신,초현,수시," 3,996 ",37.3832,127.59746
2024,5,88-18   ,88,대신면-북내면,2,경기,여주,대신,장풍,수시, 836 ,37.38476,127.63657
2024,1,05203,52,흥천이포IC-대신IC,4,경기,여주,대신,보통,수시," 33,193 ",37.38557,127.57143
2024,1,03532-1,35,경기광주JCT-경기광주IC,4,경기,광주,초월,선동,상시," 58,745 ",37.38589,127.31512
2024,2,4214-001,42,평창읍-정선읍,2,강원,정선,정선,북실,수시," 1,503 ",37.38631,128.63752
2024,1,05208,52,신평JCT-원주JCT,4,강원,원주, ,가현,수시," 13,389 ",37.38639,127.92315
2024,5,84-04   ,84,월곶동-월곶JC,4,경기,시흥, ,월곶,수시," 34,117 ",37.38674,126.75695
2024,1,05204,52,대신IC-동여주IC,4,경기,여주,대신,장풍,수시," 31,505 ",37.38993,127.6244
2024,5,57-11   ,57,판교동-청계동,6,경기,의왕, ,학의,수시," 42,487 ",37.39078,127.00655
2024,5,57-07   ,57,판교동-청계동,8,경기,성남,분당,운중,수시," 76,885 ",37.39095,127.06179
2024,2,3515-003,35,태백시-임계면,2,강원,삼척,하장,갈전,수시," 1,144 ",37.392,128.89278
2024,2,4202-001,42,시흥시-성포동,6,경기,시흥, ,논곡,상시," 28,922 ",37.39258,126.85818
2024,1,10011,100,학의JCT-판교JCT,8,경기,의왕, ,학의,수시," 174,128 ",37.39274,127.01916
2024,1,05207,52,서원주IC-신평JCT,4,강원,원주,지정,월송,상시," 40,257 ",37.39461,127.86822
2024,3,0421-05 ,421,동면-토산리,2,강원,삼척,하장,토산,수시, 968 ,37.39498,128.87116
2024,5,88-04   ,88,북내면-양동면,2,경기,여주,북내,주암,수시," 1,606 ",37.39582,127.68146
2024,5,70-07   ,70,금사면-대신면,2,경기,여주,금사,이포,수시," 9,179 ",37.39614,127.53306
2024,2,0331-001,3,광주시-성남시,6,경기,광주, ,중대,상시," 122,144 ",37.39615,127.22796
2024,5,57-13   ,57,관양동-비산동,10,경기,안양,동안,비산,수시," 64,576 ",37.39889,126.9359
2024,1,11012,110.3,북청계IC-동판교IC,4,경기,의왕, ,청계,수시," 67,012 ",37.39938,127.03339
2024,2,3127-002,31,평창읍-장평리,4,강원,평창,평창,주진,수시," 5,925 ",37.39974,128.41105
2024,1,06501-1,65,근덕IC-삼척IC,4,강원,삼척,근덕,상맹방,수시," 8,302 ",37.39986,129.19909
2024,1,05021-1,50,원주JCT-원주IC,4,강원,원주, ,가현,수시," 46,728 ",37.4007,127.93921
2024,1,05206,52,동양평IC-서원주IC,4,강원,원주,지정,판대,수시," 28,265 ",37.4008,127.80013
2024,5,57-12   ,57,청계동-관양동,6,경기,안양,동안,관양,수시," 36,642 ",37.40081,126.97805
2024,1,05205,52,동여주IC-동양평IC,4,경기,여주,북내,서원,수시," 29,260 ",37.40142,127.70046
2024,1,01530,15,목감IC-광명역IC,10,경기,시흥, ,목감,수시," 179,958 ",37.40183,126.87472
2024,2,4215-000,42,정선읍-임계면,2,강원,정선,정선,덕송,수시," 5,498 ",37.40301,128.67056
2024,1,11011,110.3,북의왕IC-북청계IC,6,경기,의왕, ,청계,수시," 95,856 ",37.4036,126.99293
2024,5,88-05   ,88,양동면-안창리,2,경기,양평,양동,단석,수시," 2,437 ",37.40559,127.75204
2024,1,05523-1,55,신평JCT-북원주IC,4,강원,원주,호저,무장,수시," 23,425 ",37.40581,127.89544
2024,1,10015,100,안현JCT-도리JCT,8,경기,시흥, ,안현,수시," 152,288 ",37.40582,126.83785
2024,3,0333-14 ,333,금사면-산북면,2,경기,여주,금사,하호,수시," 1,279 ",37.40682,127.50348
2024,2,0720-000,7,삼척시-동해시,4,강원,삼척,근덕,상맹방,상시," 11,969 ",37.40743,129.20253
2024,1,01710,17.2,동시흥JCT-성채·소하IC,4,경기,광명, ,가학,수시," 62,858 ",37.40793,126.85875
2024,2,4209-001,42,원주시-새말IC,2,강원,원주,소초,수암,상시," 11,201 ",37.40802,127.99641
2024,1,17115,171.2,서판교IC-금토JCT,6,경기,성남,수정,금토,수시," 102,356 ",37.40817,127.0794
2024,3,0345-06 ,345,주암리-지평면,2,경기,여주,북내,주암,수시," 1,562 ",37.40824,127.68514
2024,1,10001,100,판교JCT-성남IC,8,경기,성남,분당,삼평,수시," 232,029 ",37.40825,127.11452
2024,2,4704-000,47,안양시-서울시,10,경기,과천, ,갈현,수시," 62,251 ",37.40884,126.97967
2024,5,23-21   ,23,백현교차로-시흥사거리,8,경기,성남,수정,금토,수시," 64,211 ",37.40932,127.09966
2024,5,28-07   ,28,숙암리-미로면,2,강원,삼척,미로,하거노,수시," 1,506 ",37.4102,129.10187
2024,3,0349-07 ,349,단석리-금왕리,2,경기,양평,양동,쌍학,수시," 5,315 ",37.41069,127.75223
2024,1,00137-1,1,판교JCT-금토JCT,10,경기,성남,분당,삼평,수시," 164,780 ",37.41074,127.08964
2024,1,01530-1,15,광명역IC-일직JCT,10,경기,안양,만안,박달,수시," 183,515 ",37.41241,126.89011
