행정구역,순위,2023년 수(명),비율(%),lat,lon
경기도 남양주시 수동면,1913.0,9660.0,0.02,37.7034248082825,127.325841809387
전북특별자치도 익산시 마동,1914.0,9654.0,0.02,35.9379819719839,126.959141892267
충청남도 당진시 합덕읍,1915.0,9637.0,0.02,36.8099034133192,126.764042032374
경기도 파주시 월롱면,1916.0,9623.0,0.02,37.796138372362,126.790219928738
경기도 양평군 강상면,1917.0,9613.0,0.02,37.4809148232956,127.477924857754
경기도 동두천시 소요동,1918.0,9606.0,0.02,37.9294825140261,127.057245224686
경기도 양주시 회천1동,1919.0,9587.0,0.02,37.8470745060314,127.064652950499
경기도 성남시 중원구 은행1동,1920.0,9575.0,0.02,37.4521210536973,127.168915889309
부산광역시 수영구 광안3동,1921.0,9571.0,0.02,35.1675606898878,129.112404419283
강원특별자치도 강릉시 송정동,1922.0,9570.0,0.02,37.7744654113195,128.927564578009
부산광역시 연제구 거제4동,1923.0,9560.0,0.02,35.1800022022938,129.065911806589
강원특별자치도 정선군 정선읍,1924.0,9556.0,0.02,37.3797685014938,128.661694256573
경상남도 창원시 마산회원구 회원1동,1925.0,9550.0,0.02,35.218234271397,128.574185258784
경기도 포천시 일동면,1926.0,9487.0,0.02,37.961275785629,127.317109699824
경상남도 창원시 마산회원구 회원2동,1927.0,9480.0,0.02,35.2165956356538,128.559859501256
충청남도 서산시 음암면,1928.0,9474.0,0.02,36.8000451041245,126.517984912069
경상남도 양산시 강서동,1929.0,9471.0,0.02,35.3451628353975,129.026204243663
경기도 포천시 군내면,1930.0,9466.0,0.02,37.8890227837264,127.217800979652
경상북도 고령군 대가야읍,1931.0,9437.0,0.02,35.7306221891528,128.267658427531
충청남도 서산시 해미면,1932.0,9401.0,0.02,36.7137924124243,126.544943198956
울산광역시 북구 양정동,1933.0,9391.0,0.02,35.5486505018908,129.385345633829
경상북도 포항시 남구 동해면,1934.0,9388.0,0.02,35.9884807143684,129.440175754937
경상남도 창원시 진해구 덕산동,1935.0,9374.0,0.02,35.1415613936719,128.694357539617
서울특별시 종로구 교남동,1936.0,9371.0,0.02,37.5683831622412,126.964634002163
경상남도 통영시 봉평동,1937.0,9363.0,0.02,34.822910899113,128.414887925305
강원특별자치도 삼척시 도계읍,1938.0,9349.0,0.02,37.2364370242581,129.045174522503
충청남도 금산군 추부면,1939.0,9341.0,0.02,36.194893351027,127.476010924681
제주특별자치도 제주시 한경면,1940.0,9316.0,0.02,33.3501250793764,126.184152847435
충청남도 천안시 동남구 원성2동,1941.0,9299.0,0.02,36.8014285365132,127.160833435762
서울특별시 중구 신당동,1942.0,9293.0,0.02,37.5620157313143,127.014442188261
경기도 김포시 하성면,1943.0,9292.0,0.02,37.7201465113611,126.631238316931
경기도 시흥시 신현동,1944.0,9283.0,0.02,37.4056791931327,126.784581754731
부산광역시 사상구 모라3동,1945.0,9275.0,0.02,35.1846822557287,128.996003267828
충청북도 충주시 문화동,1946.0,9255.0,0.02,36.9716759115415,127.925560081272
경상북도 영천시 중앙동,1947.0,9238.0,0.02,35.9733904116344,128.929802111294
경기도 광명시 철산4동,1948.0,9237.0,0.02,37.4708576376626,126.863947269912
경상남도 김해시 한림면,1949.0,9229.0,0.02,35.3205843446362,128.802156692165
충청남도 아산시 온양1동,1950.0,9225.0,0.02,36.787119462153,126.999498090973
경상북도 봉화군 봉화읍,1951.0,9223.0,0.02,36.8876665285556,128.739634594351
부산광역시 금정구 청룡노포동,1952.0,9222.0,0.02,35.2752496703505,129.089866655555
광주광역시 동구 지원1동,1953.0,9184.0,0.02,35.1253017701131,126.935174130734
전북특별자치도 진안군 진안읍,1954.0,9184.0,0.02,35.789272706032,127.423192937564
경상남도 창원시 마산합포구 자산동,1955.0,9166.0,0.02,35.2054922007323,128.565457953384
경상남도 김해시 칠산서부동,1956.0,9155.0,0.02,35.2228920051476,128.871000704448
경상북도 상주시 북문동,1957.0,9146.0,0.02,36.4290476016715,128.157763910383
서울특별시 종로구 부암동,1958.0,9136.0,0.02,37.5924142953536,126.964061015983
대구광역시 서구 원대동,1959.0,9125.0,0.02,35.8853905587667,128.573500055157
전북특별자치도 무주군 무주읍,1960.0,9120.0,0.02,36.008814544717,127.66230467208
서울특별시 용산구 이태원2동,1961.0,9112.0,0.02,37.5419095312041,126.990182855047
부산광역시 해운대구 송정동,1962.0,9104.0,0.02,35.1836575939971,129.203669439394
경상남도 창원시 마산회원구 구암2동,1963.0,9080.0,0.02,35.2490090669703,128.598422551607
부산광역시 연제구 거제3동,1964.0,9078.0,0.02,35.1842733603054,129.071205267692
경기도 군포시 대야동,1965.0,9075.0,0.02,37.3302345917891,126.915297281548
경기도 용인시 처인구 백암면,1966.0,9072.0,0.02,37.1634709899499,127.375348473818
광주광역시 서구 화정3동,1967.0,9069.0,0.02,35.1434605290605,126.876912379108
대전광역시 중구 용두동,1968.0,9065.0,0.02,36.3251884948558,127.410391530714
경상남도 진주시 정촌면,1969.0,9062.0,0.02,35.1312367483283,128.10279442624
경상북도 칠곡군 약목면,1970.0,9053.0,0.02,36.0327438267076,128.363702456356
충청북도 충주시 봉방동,1971.0,9028.0,0.02,36.9736601560483,127.919281720775
부산광역시 기장군 장안읍,1972.0,9024.0,0.02,35.3124310915546,129.244826464264
경상남도 김해시 회현동,1973.0,9017.0,0.02,35.2315458234854,128.878290306773
광주광역시 북구 임동,1974.0,9015.0,0.02,35.1658270142914,126.89424351873
세종특별자치시 세종시 장군면,1975.0,9013.0,0.02,36.4967113002568,127.205654457633
제주특별자치도 제주시 건입동,1976.0,9010.0,0.02,33.515032107982,126.531518045313
경상남도 통영시 도천동,1977.0,8999.0,0.02,34.8370404358761,128.413599261965
부산광역시 영도구 동삼3동,1978.0,8983.0,0.02,35.084673629721,129.068648294919
경기도 양평군 서종면,1979.0,8977.0,0.02,37.6065762917832,127.348721243795
경상북도 포항시 북구 환여동,1980.0,8977.0,0.02,36.0682372291881,129.391820651275
전라남도 목포시 산정동,1981.0,8962.0,0.02,34.8091167013324,126.386637884066
부산광역시 동구 수정2동,1982.0,8953.0,0.02,35.1299609498808,129.042620293477
울산광역시 남구 야음장생포동,1983.0,8939.0,0.02,35.5199569895583,129.340132400342
경기도 가평군 조종면,1984.0,8934.0,0.02,37.8175158053297,127.353241002492
강원특별자치도 속초시 교동,1985.0,8932.0,0.02,38.201872986067,128.573112121903
대구광역시 서구 비산4동,1986.0,8910.0,0.02,35.8697544253751,128.57428464779
경상남도 의령군 의령읍,1987.0,8907.0,0.02,35.3212278175313,128.260456807629
경기도 안양시 만안구 안양8동,1988.0,8900.0,0.02,37.3853198571642,126.93212324206
충청남도 서산시 지곡면,1989.0,8900.0,0.02,36.8634631740376,126.438081758808
경상남도 하동군 하동읍,1990.0,8868.0,0.02,35.0721272532131,127.745260820046
경기도 안산시 단원구 대부동,1991.0,8864.0,0.02,37.2437201876214,126.585285091658
부산광역시 남구 감만1동,1992.0,8832.0,0.02,35.1168453182544,129.080648354921
전라남도 목포시 북항동,1993.0,8814.0,0.02,34.8069777017931,126.369530967512
인천광역시 서구 가정3동,1994.0,8812.0,0.02,37.515539876215,126.677881575795
강원특별자치도 원주시 일산동,1995.0,8788.0,0.02,37.3496550364151,127.942147953591
대구광역시 서구 내당2·3동,1996.0,8782.0,0.02,35.8606854560362,128.560736898516
세종특별자치시 세종시 해밀동,1997.0,8777.0,0.02,36.5270398135388,127.267784618302
전라남도 순천시 매곡동,1998.0,8775.0,0.02,34.9640912213653,127.482763269533
서울특별시 종로구 창신2동,1999.0,8761.0,0.02,37.5744822903224,127.010871935331
경상남도 창원시 진해구 웅동1동,2000.0,8759.0,0.02,35.1258740996464,128.782704965167
경상북도 경주시 건천읍,2001.0,8746.0,0.02,35.8500883617738,129.102092857071
경상남도 거제시 능포동,2002.0,8744.0,0.02,34.8792070052426,128.734599326589
울산광역시 울주군 웅촌면,2003.0,8725.0,0.02,35.4612881859371,129.208324659126
강원특별자치도 춘천시 소양동,2004.0,8708.0,0.02,37.8822401631629,127.72471526546
경상북도 상주시 계림동,2005.0,8703.0,0.02,36.422117309023,128.164324238413
전북특별자치도 익산시 송학동,2006.0,8695.0,0.02,35.9384571737229,126.940354875378
경상남도 창원시 마산회원구 합성1동,2007.0,8692.0,0.02,35.2421628191971,128.583932495999
충청남도 당진시 석문면,2008.0,8688.0,0.02,36.981938816019,126.590888457963
대구광역시 서구 비산1동,2009.0,8681.0,0.02,35.8811710278803,128.568982930677
부산광역시 영도구 동삼2동,2010.0,8657.0,0.02,35.0683905233356,129.083008215921
부산광역시 남구 문현4동,2011.0,8657.0,0.02,35.1363401012896,129.06923529122
대구광역시 달서구 두류3동,2012.0,8653.0,0.02,35.8536995367807,128.555472673151
대구광역시 남구 대명10동,2013.0,8633.0,0.02,35.839981556282,128.568968072927
전북특별자치도 군산시 구암동,2014.0,8618.0,0.02,35.9858239554878,126.743991775941
대구광역시 북구 산격1동,2015.0,8614.0,0.02,35.9003830618516,128.596896272502
강원특별자치도 원주시 행구동,2016.0,8605.0,0.02,37.3425902881859,127.983876967283
대구광역시 북구 산격4동,2017.0,8594.0,0.02,35.892230684888,128.604382790906
서울특별시 송파구 잠실7동,2018.0,8581.0,0.02,37.5086703158757,127.076968643544
경상북도 고령군 다산면,2019.0,8578.0,0.02,35.8227332196261,128.45168466056
경기도 안산시 상록구 안산동,2020.0,8572.0,0.02,37.3618773099593,126.873350911358
경상남도 거제시 연초면,2021.0,8572.0,0.02,34.9145644239732,128.656635715269
충청북도 청주시 청원구 내덕1동,2022.0,8520.0,0.02,36.6583874005732,127.48263815217
경상북도 문경시 점촌3동,2023.0,8516.0,0.02,36.6029883202515,128.206523818653
경기도 용인시 처인구 원삼면,2024.0,8488.0,0.02,37.1666105822829,127.313205092472
세종특별자치시 세종시 금남면,2025.0,8481.0,0.02,36.4641242999386,127.280514263106
경상남도 창원시 마산합포구 완월동,2026.0,8473.0,0.02,35.1980689193186,128.551226619697
부산광역시 남구 용당동,2027.0,8463.0,0.02,35.1204268067615,129.098503120017
전라남도 목포시 부흥동,2028.0,8462.0,0.02,34.8042972491628,126.434530201424
전라남도 무안군 청계면,2029.0,8453.0,0.02,34.911121239225,126.428822137584
충청북도 음성군 삼성면,2030.0,8443.0,0.02,37.0183861898225,127.495041369601
충청남도 서산시 동문2동,2031.0,8423.0,0.02,36.7777875303449,126.46002260717
대구광역시 서구 비산2·3동,2032.0,8390.0,0.02,35.8872751502313,128.548031933402
광주광역시 남구 월산동,2033.0,8388.0,0.02,35.147532826876,126.902616248388
서울특별시 종로구 사직동,2034.0,8377.0,0.02,37.5754222287938,126.96631967084
충청남도 천안시 동남구 원성1동,2035.0,8377.0,0.02,36.8071592914479,127.158380049436
경상남도 창원시 마산회원구 구암1동,2036.0,8355.0,0.02,35.2500013857572,128.595071403167
경상남도 창원시 진해구 이동,2037.0,8341.0,0.02,35.1493492888372,128.699926329391
경상북도 안동시 서구동,2038.0,8339.0,0.02,36.5643395233224,128.717494863148
경상남도 통영시 정량동,2039.0,8338.0,0.02,34.8479425295669,128.435769681857
경상남도 진주시 문산읍,2040.0,8314.0,0.02,35.1691538074334,128.164325231567
울산광역시 중구 반구2동,2041.0,8310.0,0.02,35.5633601452993,129.340820806791
대구광역시 중구 동인동,2042.0,8302.0,0.02,35.8678902715489,128.609144033992
울산광역시 남구 신정5동,2043.0,8299.0,0.02,35.5448762471504,129.321329155049
경기도 안성시 일죽면,2044.0,8292.0,0.02,37.090466524742,127.476874615174
부산광역시 금정구 서2동,2045.0,8269.0,0.02,35.2128782773556,129.104504042926
광주광역시 남구 월산4동,2046.0,8263.0,0.02,35.1466899328176,126.890840024197
대구광역시 남구 봉덕1동,2047.0,8247.0,0.02,35.8452828044063,128.596414939028
대구광역시 남구 대명11동,2048.0,8215.0,0.02,35.8377529169751,128.559353433728
울산광역시 동구 남목1동,2049.0,8210.0,0.02,35.5392538637096,129.420802581405
전라남도 나주시 송월동,2050.0,8208.0,0.02,35.0172679734934,126.717030236594
경기도 화성시 서신면,2051.0,8194.0,0.02,37.1665728218833,126.708732190777
강원특별자치도 춘천시 근화동,2052.0,8191.0,0.02,37.880716620367,127.712178775428
울산광역시 울주군 서생면,2053.0,8170.0,0.02,35.3499614459463,129.325929218322
강원특별자치도 삼척시 정라동,2054.0,8157.0,0.02,37.43607006748,129.184564521052
충청북도 충주시 달천동,2055.0,8152.0,0.02,36.9601080580712,127.903345363646
부산광역시 서구 부민동,2056.0,8150.0,0.02,35.103817907222,129.018421764849
부산광역시 동래구 복산동,2057.0,8150.0,0.02,35.205756661579,129.086120750625
강원특별자치도 평창군 진부면,2058.0,8148.0,0.02,37.6373898432815,128.553137969179
충청남도 천안시 동남구 문성동,2059.0,8145.0,0.02,36.8109941683622,127.150238368756
경상남도 창원시 성산구 웅남동,2060.0,8141.0,0.02,35.2096960266067,128.656702468337
제주특별자치도 제주시 삼도2동,2061.0,8111.0,0.02,33.5117364098811,126.522210779322
대구광역시 북구 복현1동,2062.0,8102.0,0.02,35.8937525421896,128.618562566005
부산광역시 동구 범일5동,2063.0,8096.0,0.02,35.130539556295,129.053810360646
전북특별자치도 전주시 완산구 서서학동,2064.0,8093.0,0.02,35.805758849546,127.148698381465
광주광역시 남구 방림2동,2065.0,8091.0,0.02,35.1318956141156,126.922024504236
울산광역시 울주군 상북면,2066.0,8089.0,0.02,35.590534328272,129.091289767868
경상남도 김해시 진례면,2067.0,8067.0,0.02,35.2490641531016,128.747720901894
전라남도 보성군 보성읍,2068.0,8057.0,0.02,34.7685076173862,127.080131495248
대구광역시 중구 성내3동,2069.0,8053.0,0.02,35.8725850026911,128.585718061237
경상북도 청도군 화양읍,2070.0,8046.0,0.02,35.649841018232,128.706157411796
경기도 파주시 교하동,2071.0,8028.0,0.02,37.7521392701941,126.748059991604
강원특별자치도 평창군 평창읍,2072.0,8023.0,0.02,37.3677151528904,128.400549022928
부산광역시 서구 남부민2동,2073.0,8018.0,0.02,35.08446847513,129.020545298649
서울특별시 종로구 이화동,2074.0,8004.0,0.02,37.5769946840177,127.004338052474
강원특별자치도 원주시 소초면,2075.0,7989.0,0.02,37.4179628767007,128.002389352861
광주광역시 남구 대촌동,2076.0,7978.0,0.02,35.0812147725026,126.833741829793
대구광역시 동구 신천4동,2077.0,7945.0,0.02,35.871749274652,128.62930603461
경상남도 창원시 진해구 여좌동,2078.0,7939.0,0.02,35.1585498205314,128.660365797702
충청북도 진천군 이월면,2079.0,7932.0,0.02,36.9258307018372,127.428389829549
충청남도 논산시 강경읍,2080.0,7925.0,0.02,36.1581139641803,127.01795887547
경기도 안성시 죽산면,2081.0,7910.0,0.02,37.0785624890218,127.422482028551
대전광역시 동구 판암2동,2082.0,7902.0,0.02,36.3204543580129,127.457383202232
충청남도 홍성군 광천읍,2083.0,7899.0,0.02,36.5046041286909,126.624963658707
충청남도 계룡시 금암동,2084.0,7892.0,0.02,36.2727358711216,127.246373236258
경상남도 밀양시 상남면,2085.0,7884.0,0.02,35.4483992882627,128.753523409368
광주광역시 동구 산수1동,2086.0,7850.0,0.02,35.1573084826241,126.930723482674
경기도 양평군 옥천면,2087.0,7825.0,0.02,37.5180683190537,127.456063393349
전라남도 여수시 주삼동,2088.0,7824.0,0.02,34.7875796620468,127.66304668057
경기도 광명시 광명4동,2089.0,7822.0,0.02,37.4782599985371,126.854590840098
강원특별자치도 원주시 명륜1동,2090.0,7812.0,0.02,37.3412550350166,127.953282564194
경기도 평택시 신장1동,2091.0,7797.0,0.02,37.0839384804424,127.052378859279
경상남도 양산시 하북면,2092.0,7794.0,0.02,35.4892594465853,129.086995475879
강원특별자치도 화천군 화천읍,2093.0,7782.0,0.02,38.1042562811837,127.707178844679
광주광역시 광산구 비아동,2094.0,7778.0,0.02,35.2221814384971,126.824403955397
충청남도 태안군 안면읍,2095.0,7770.0,0.02,36.5205361060362,126.344511519837
